Order Date,Ship Date,Ship Mode,Customer Name,Segment,Country,City,State,Region,Category,Sub Category,Name ,Sales,Quantity,Discount,Profit,
05/27/2017,05/31/2017,Standard Class,Brian Stugart,Consumer,United States,Chicago,Illinois,Central,Furniture,Furnishings,G.E. Halogen Desk Lamp Bulbs,5.584,2,0.6,-1.6752,
04/08/2015,04/12/2015,Standard Class,Ruben Ausman,Corporate,United States,Decatur,Alabama,South,Furniture,Tables,"SAFCO PlanMaster Boards, 60w x 37-1/2d, White Melamine",1215.92,8,0.0,316.1392,
05/23/2016,05/27/2016,Second Class,Nathan Mautz,Home Office,United States,Detroit,Michigan,Central,Furniture,Furnishings,Westinghouse Clip-On Gooseneck Lamps,75.33,9,0.0,19.5858,
12/29/2018,01/01/2019,Second Class,Katherine Hughes,Consumer,United States,Louisville,Kentucky,South,Furniture,Chairs,"Global Leather and Oak Executive Chair, Black",300.98,1,0.0,87.2842,
06/28/2016,07/03/2016,Second Class,Dorothy Wardle,Corporate,United States,Troy,Ohio,East,Furniture,Bookcases,"Sauder Forest Hills Library with Doors, Woodland Oak Finish",482.94,6,0.5,-376.6932,
04/05/2016,04/11/2016,Standard Class,Carol Adams,Corporate,United States,Los Angeles,California,West,Furniture,Chairs,GuestStacker Chair with Chrome Finish Legs,892.224,3,0.2,89.2224,
04/06/2015,04/12/2015,Standard Class,Andy Yotov,Corporate,United States,Los Angeles,California,West,Furniture,Furnishings,C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings,33.11,7,0.0,12.9129,
12/08/2017,12/12/2017,Standard Class,Arthur Gainer,Consumer,United States,Eau Claire,Wisconsin,Central,Furniture,Chairs,Hon GuestStacker Chair,680.01,3,0.0,176.8026,
09/04/2017,09/08/2017,Standard Class,Anna Andreadi,Consumer,United States,Georgetown,Kentucky,South,Furniture,Furnishings,Coloredge Poster Frame,42.6,3,0.0,16.614,
06/09/2017,06/16/2017,Standard Class,Benjamin Farhat,Home Office,United States,Minneapolis,Minnesota,Central,Furniture,Tables,"Bush Cubix Conference Tables, Fully Assembled",692.94,3,0.0,173.235,
12/08/2015,12/15/2015,Standard Class,Denny Joy,Corporate,United States,San Francisco,California,West,Furniture,Furnishings,Luxo Economy Swing Arm Lamp,39.88,2,0.0,11.1664,
09/02/2017,09/06/2017,Standard Class,Lena Radford,Consumer,United States,Los Angeles,California,West,Furniture,Furnishings,Ultra Door Pull Handle,94.68,9,0.0,31.2444,
08/12/2018,08/12/2018,Same Day,Brenda Bowman,Corporate,United States,Columbia,Maryland,East,Furniture,Chairs,Hon 4700 Series Mobuis Mid-Back Task Chairs with Adjustable Arms,1779.9,5,0.0,373.779,
09/20/2018,09/26/2018,Standard Class,Seth Vernon,Consumer,United States,New York City,New York,East,Furniture,Chairs,"Global Leather Task Chair, Black",80.991,1,0.1,8.0991,
10/09/2016,10/13/2016,Standard Class,Fred McMath,Consumer,United States,Detroit,Michigan,Central,Furniture,Chairs,High-Back Leather Manager's Chair,389.97,3,0.0,35.0973,
02/03/2016,02/07/2016,Standard Class,Pauline Webber,Corporate,United States,Rome,New York,East,Furniture,Chairs,"Global Fabric Manager's Chair, Dark Gray",90.882,1,0.1,15.147,
04/20/2018,04/23/2018,First Class,Cynthia Voltz,Corporate,United States,Philadelphia,Pennsylvania,East,Furniture,Furnishings,"Executive Impressions 12"" Wall Clock",42.408,3,0.2,9.5418,
07/14/2016,07/19/2016,Second Class,Toby Gnade,Consumer,United States,Mesa,Arizona,West,Furniture,Chairs,SAFCO Arco Folding Chair,441.92,2,0.2,49.716,
11/04/2017,11/08/2017,Standard Class,Sally Matthias,Consumer,United States,Houston,Texas,Central,Furniture,Furnishings,"Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting",66.112,4,0.6,-84.2928,
12/03/2018,12/06/2018,Second Class,Lena Cacioppo,Consumer,United States,Thornton,Colorado,West,Furniture,Furnishings,Staple-based wall hangings,23.376,3,0.2,7.0128,
09/24/2018,09/26/2018,First Class,Rose O'Brian,Consumer,United States,Chicago,Illinois,Central,Furniture,Chairs,GuestStacker Chair with Chrome Finish Legs,520.464,2,0.3,-14.8704,
10/05/2016,10/09/2016,Standard Class,Jeremy Farry,Consumer,United States,Portland,Oregon,West,Furniture,Chairs,Global Highback Leather Tilter in Burgundy,291.168,4,0.2,-14.5584,
10/25/2016,10/25/2016,Same Day,Deirdre Greer,Corporate,United States,Denver,Colorado,West,Furniture,Chairs,Global Highback Leather Tilter in Burgundy,582.336,8,0.2,-29.1168,
08/12/2017,08/17/2017,Second Class,Nora Preis,Consumer,United States,New York City,New York,East,Furniture,Tables,Chromcraft Round Conference Tables,209.148,2,0.4,-66.2302,
10/05/2018,10/10/2018,Standard Class,Greg Guthrie,Corporate,United States,Chico,California,West,Furniture,Chairs,Global Deluxe High-Back Office Chair in Storm,435.168,4,0.2,-59.8356,
01/27/2016,01/29/2016,First Class,Sean Christensen,Consumer,United States,Los Angeles,California,West,Furniture,Chairs,HON 5400 Series Task Chairs for Big and Tall,2803.92,5,0.2,0.0,
11/04/2017,11/06/2017,Second Class,Tracy Poddar,Corporate,United States,Eugene,Oregon,West,Furniture,Chairs,"Office Star - Contemporary Task Swivel chair with Loop Arms, Charcoal",104.784,1,0.2,-14.4078,
12/01/2015,12/03/2015,First Class,Anna Andreadi,Consumer,United States,Lowell,Massachusetts,East,Furniture,Furnishings,Ultra Door Push Plate,9.82,2,0.0,3.2406,
11/25/2018,11/30/2018,Second Class,Brendan Sweed,Corporate,United States,Louisville,Kentucky,South,Furniture,Chairs,Office Star - Professional Matrix Back Chair with 2-to-1 Synchro Tilt and Mesh Fabric Seat,701.96,2,0.0,168.4704,
05/25/2018,05/25/2018,Same Day,Trudy Brown,Consumer,United States,New York City,New York,East,Furniture,Furnishings,Eldon 200 Class Desk Accessories,18.84,3,0.0,6.0288,
08/30/2017,09/06/2017,Standard Class,Bruce Geld,Consumer,United States,Los Angeles,California,West,Furniture,Furnishings,"Executive Impressions 10"" Spectator Wall Clock",47.04,4,0.0,15.9936,
11/05/2018,11/10/2018,Second Class,Christina DeMoss,Consumer,United States,New York City,New York,East,Furniture,Chairs,Harbour Creations 67200 Series Stacking Chairs,128.124,2,0.1,24.2012,
09/11/2016,09/15/2016,Second Class,Don Miller,Corporate,United States,New York City,New York,East,Furniture,Furnishings,Deflect-o DuraMat Antistatic Studded Beveled Mat for Medium Pile Carpeting,210.68,2,0.0,50.5632,
08/28/2016,09/04/2016,Standard Class,Cassandra Brandow,Consumer,United States,Los Angeles,California,West,Furniture,Bookcases,O'Sullivan 2-Door Barrister Bookcase in Odessa Pine,307.666,2,0.15,28.9568,
05/30/2018,06/03/2018,Second Class,Kean Thornton,Consumer,United States,Dallas,Texas,Central,Furniture,Bookcases,"Atlantic Metals Mobile 5-Shelf Bookcases, Custom Colors",204.6664,1,0.32,-6.0196,
10/27/2017,10/31/2017,Standard Class,Ben Wallace,Consumer,United States,New York City,New York,East,Furniture,Chairs,"Metal Folding Chairs, Beige, 4/Carton",427.644,14,0.1,80.7772,
07/26/2015,08/01/2015,Standard Class,Sheri Gordon,Consumer,United States,Atlanta,Georgia,South,Furniture,Chairs,"Metal Folding Chairs, Beige, 4/Carton",67.88,2,0.0,18.3276,
10/20/2017,10/26/2017,Standard Class,Lindsay Castell,Home Office,United States,Arlington,Virginia,South,Furniture,Furnishings,Aluminum Document Frame,61.1,5,0.0,18.33,
02/17/2018,02/19/2018,First Class,Cyra Reiten,Home Office,United States,Houston,Texas,Central,Furniture,Bookcases,"Sauder Mission Library with Doors, Fruitwood Finish",89.0664,1,0.32,-17.0274,
03/04/2018,03/06/2018,Second Class,Tonja Turnell,Home Office,United States,Houston,Texas,Central,Furniture,Furnishings,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",103.5,5,0.6,-77.625,
04/11/2016,04/17/2016,Standard Class,Patrick Ryan,Consumer,United States,Tampa,Florida,South,Furniture,Furnishings,"Executive Impressions 14"" Two-Color Numerals Wall Clock",54.528,3,0.2,14.3136,
08/29/2018,09/04/2018,Standard Class,Rick Wilson,Corporate,United States,Los Angeles,California,West,Furniture,Furnishings,Electrix Fluorescent Magnifier Lamps & Weighted Base,148.02,3,0.0,41.4456,
12/11/2018,12/17/2018,Standard Class,Darrin Van Huff,Corporate,United States,Jacksonville,Florida,South,Furniture,Tables,BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables,721.875,6,0.45,-420.0,
07/28/2017,08/01/2017,Standard Class,Barry Franz,Home Office,United States,Pasadena,Texas,Central,Furniture,Furnishings,"Tenex Chairmat w/ Average Lip, 45"" x 53""",302.72,5,0.6,-378.4,
03/07/2015,03/12/2015,Standard Class,Craig Molinari,Corporate,United States,Seattle,Washington,West,Furniture,Chairs,Office Star - Task Chair with Contemporary Loop Arms,436.704,6,0.2,21.8352,
11/26/2017,11/30/2017,Standard Class,Maribeth Schnelling,Consumer,United States,Los Angeles,California,West,Furniture,Furnishings,"GE 48"" Fluorescent Tube, Cool White Energy Saver, 34 Watts, 30/Box",595.38,6,0.0,297.69,
09/15/2018,09/19/2018,Standard Class,Rick Duston,Consumer,United States,San Francisco,California,West,Furniture,Furnishings,"Tenex 46"" x 60"" Computer Anti-Static Chairmat, Rectangular Shaped",529.9,5,0.0,105.98,
10/20/2015,10/23/2015,First Class,Fred Hopkins,Corporate,United States,Knoxville,Tennessee,South,Furniture,Tables,"Lesro Round Back Collection Coffee Table, End Table",328.59,3,0.4,-147.8655,
11/08/2016,11/08/2016,Same Day,Keith Dawkins,Corporate,United States,New York City,New York,East,Furniture,Chairs,Hon 4070 Series Pagoda Round Back Stacking Chairs,577.764,2,0.1,115.5528,
03/03/2018,03/08/2018,Standard Class,Ed Jacobs,Consumer,United States,Los Angeles,California,West,Furniture,Chairs,Novimex Turbo Task Chair,170.352,3,0.2,-17.0352,
05/01/2018,05/06/2018,Standard Class,Caroline Jumper,Consumer,United States,Jacksonville,Florida,South,Furniture,Tables,Bush Advantage Collection Racetrack Conference Table,933.262,4,0.45,-458.1468,
08/20/2015,08/25/2015,Standard Class,Nick Crebassa,Corporate,United States,Hampton,Virginia,South,Furniture,Chairs,"Safco Chair Connectors, 6/Carton",500.24,13,0.0,145.0696,
05/14/2016,05/19/2016,Standard Class,Claudia Bergmann,Corporate,United States,Camarillo,California,West,Furniture,Furnishings,Dana Halogen Swing-Arm Architect Lamp,122.91,3,0.0,34.4148,
12/15/2017,12/21/2017,Standard Class,Mike Pelletier,Home Office,United States,Springfield,Oregon,West,Furniture,Tables,Bretford Rectangular Conference Table Tops,564.195,3,0.5,-304.6653,
05/21/2015,05/23/2015,Second Class,Katherine Hughes,Consumer,United States,Houston,Texas,Central,Furniture,Chairs,Global Deluxe Steno Chair,107.772,2,0.3,-29.2524,
05/12/2018,05/14/2018,Second Class,Cynthia Arntzen,Consumer,United States,Vineland,New Jersey,East,Furniture,Furnishings,"DAX Cubicle Frames, 8-1/2 x 11",42.85,5,0.0,15.426,
12/21/2016,12/26/2016,Second Class,Sam Zeldin,Home Office,United States,Saint Charles,Illinois,Central,Furniture,Furnishings,"Howard Miller 11-1/2"" Diameter Grantwood Wall Clock",51.756,3,0.6,-33.6414,
09/25/2017,10/01/2017,Standard Class,Dan Lawera,Consumer,United States,Long Beach,California,West,Furniture,Chairs,"Global Airflow Leather Mesh Back Chair, Black",483.136,4,0.2,60.392,
06/20/2017,06/25/2017,Standard Class,Bill Shonely,Corporate,United States,Oklahoma City,Oklahoma,Central,Furniture,Furnishings,"Executive Impressions 13"" Clairmont Wall Clock",57.69,3,0.0,23.6529,
03/13/2017,03/15/2017,Second Class,Stewart Carmichael,Corporate,United States,Philadelphia,Pennsylvania,East,Furniture,Chairs,SAFCO Arco Folding Chair,386.68,2,0.3,-5.524,
09/15/2018,09/19/2018,Standard Class,Theresa Coyne,Corporate,United States,Lakewood,New Jersey,East,Furniture,Chairs,SAFCO Folding Chair Trolley,512.96,4,0.0,143.6288,
04/10/2018,04/14/2018,Standard Class,Bruce Stewart,Consumer,United States,Philadelphia,Pennsylvania,East,Furniture,Furnishings,"Linden 10"" Round Wall Clock, Black",36.672,3,0.2,6.4176,
10/10/2016,10/12/2016,First Class,Katherine Nockton,Corporate,United States,Santa Barbara,California,West,Furniture,Chairs,"Global Leather & Oak Executive Chair, Burgundy",362.136,3,0.2,-54.3204,
08/25/2016,08/25/2016,Same Day,Mick Crebagga,Consumer,United States,Houston,Texas,Central,Furniture,Furnishings,"Eldon Executive Woodline II Desk Accessories, Mahogany",20.104,2,0.6,-16.5858,
03/21/2015,03/25/2015,Standard Class,Gary McGarr,Consumer,United States,Knoxville,Tennessee,South,Furniture,Chairs,Global Highback Leather Tilter in Burgundy,218.376,3,0.2,-10.9188,
03/19/2016,03/22/2016,First Class,Corinna Mitchell,Home Office,United States,Houston,Texas,Central,Furniture,Bookcases,"Bush Heritage Pine Collection 5-Shelf Bookcase, Albany Pine Finish, *Special Order",383.4656,4,0.32,-67.6704,
10/15/2018,10/20/2018,Standard Class,Dionis Lloyd,Corporate,United States,Thousand Oaks,California,West,Furniture,Furnishings,"Executive Impressions 14"" Two-Color Numerals Wall Clock",22.72,1,0.0,9.3152,
12/01/2017,12/06/2017,Second Class,Eva Jacobs,Consumer,United States,Franklin,Massachusetts,East,Furniture,Tables,Chromcraft Round Conference Tables,366.009,3,0.3,-47.0583,
09/05/2017,09/10/2017,Standard Class,Michael Moore,Consumer,United States,Chesapeake,Virginia,South,Furniture,Tables,"Chromcraft Bull-Nose Wood 48"" x 96"" Rectangular Conference Tables",1652.94,3,0.0,314.0586,
10/23/2018,10/24/2018,First Class,Adam Hart,Corporate,United States,Cranston,Rhode Island,East,Furniture,Tables,KI Adjustable-Height Table,240.744,4,0.3,-13.7568,
09/02/2017,09/04/2017,First Class,Tom Ashbrook,Home Office,United States,Chicago,Illinois,Central,Furniture,Furnishings,Deflect-o DuraMat Antistatic Studded Beveled Mat for Medium Pile Carpeting,84.272,2,0.6,-75.8448,
01/06/2015,01/10/2015,Standard Class,Maria Etezadi,Home Office,United States,Henderson,Kentucky,South,Furniture,Chairs,Global Deluxe High-Back Manager's Chair,2573.82,9,0.0,746.4078,
11/29/2018,12/03/2018,Standard Class,Ted Trevino,Consumer,United States,Chattanooga,Tennessee,South,Furniture,Furnishings,"Executive Impressions 13"" Chairman Wall Clock",101.52,5,0.2,19.035,
06/28/2016,07/02/2016,Standard Class,Craig Yedwab,Corporate,United States,Gilbert,Arizona,West,Furniture,Furnishings,Electrix Halogen Magnifier Lamp,621.76,4,0.2,46.632,
09/08/2017,09/13/2017,Standard Class,Toby Ritter,Consumer,United States,Seattle,Washington,West,Furniture,Furnishings,"Howard Miller 11-1/2"" Diameter Grantwood Wall Clock",43.13,1,0.0,14.6642,
03/16/2018,03/16/2018,Same Day,Susan Pistek,Consumer,United States,Columbus,Ohio,East,Furniture,Furnishings,Nu-Dell Oak Frame,51.264,6,0.2,7.6896,
02/25/2018,03/01/2018,Standard Class,Scot Wooten,Consumer,United States,Greenville,North Carolina,South,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Medium Cherry Finish",231.92,5,0.2,5.798,
12/15/2015,12/21/2015,Standard Class,Sung Pak,Corporate,United States,Chicago,Illinois,Central,Furniture,Furnishings,Dana Swing-Arm Lamps,8.544,2,0.6,-7.476,
12/02/2018,12/06/2018,Standard Class,Bill Stewart,Corporate,United States,Denver,Colorado,West,Furniture,Chairs,Hon GuestStacker Chair,906.68,5,0.2,68.001,
03/27/2017,03/31/2017,Standard Class,David Smith,Corporate,United States,Columbus,Georgia,South,Furniture,Furnishings,"Eldon Expressions Wood and Plastic Desk Accessories, Oak",39.92,4,0.0,11.1776,
09/02/2018,09/06/2018,Standard Class,Janet Lee,Consumer,United States,Los Angeles,California,West,Furniture,Tables,Hon 2111 Invitation Series Straight Table,236.528,2,0.2,-2.9566,
05/10/2015,05/14/2015,Second Class,Art Foster,Consumer,United States,Philadelphia,Pennsylvania,East,Furniture,Bookcases,Bestar Classic Bookcase,349.965,7,0.5,-216.9783,
01/30/2017,02/01/2017,Second Class,Tim Brockman,Consumer,United States,Seattle,Washington,West,Furniture,Chairs,Global Deluxe High-Back Office Chair in Storm,435.168,4,0.2,-59.8356,
09/17/2018,09/22/2018,Second Class,Sanjit Jacobs,Home Office,United States,Houston,Texas,Central,Furniture,Chairs,"Global Wood Trimmed Manager's Task Chair, Khaki",318.43,5,0.3,-77.333,
04/08/2015,04/12/2015,Standard Class,Nathan Mautz,Home Office,United States,Concord,California,West,Furniture,Tables,Bevis 36 x 72 Conference Tables,99.592,1,0.2,2.4898,
09/10/2016,09/16/2016,Standard Class,Frank Atkinson,Corporate,United States,Los Angeles,California,West,Furniture,Furnishings,"Seth Thomas 13 1/2"" Wall Clock",106.68,6,0.0,33.0708,
05/27/2017,05/31/2017,Standard Class,Brian Stugart,Consumer,United States,Chicago,Illinois,Central,Furniture,Furnishings,36X48 HARDFLOOR CHAIRMAT,25.176,3,0.6,-33.3582,
08/24/2016,08/28/2016,Second Class,Shahid Collister,Consumer,United States,New York City,New York,East,Furniture,Furnishings,"DAX Value U-Channel Document Frames, Easel Back",14.91,3,0.0,4.6221,
11/08/2016,11/15/2016,Standard Class,Noel Staavos,Corporate,United States,Jacksonville,North Carolina,South,Furniture,Furnishings,Eldon Wave Desk Accessories,4.712,1,0.2,1.4136,
12/02/2018,12/06/2018,Standard Class,Bill Stewart,Corporate,United States,Denver,Colorado,West,Furniture,Bookcases,Hon 4-Shelf Metal Bookcases,242.352,8,0.7,-363.528,
11/30/2016,12/02/2016,Second Class,John Murray,Consumer,United States,Las Vegas,Nevada,West,Furniture,Furnishings,"DAX Contemporary Wood Frame with Silver Metal Mat, Desktop, 11 x 14 Size",80.96,4,0.0,29.1456,
11/14/2017,11/19/2017,Second Class,Eugene Barchas,Consumer,United States,Philadelphia,Pennsylvania,East,Furniture,Furnishings,"DAX Contemporary Wood Frame with Silver Metal Mat, Desktop, 11 x 14 Size",48.576,3,0.2,9.7152,
10/22/2015,10/26/2015,Standard Class,Nicole Brennan,Corporate,United States,Bossier City,Louisiana,South,Furniture,Furnishings,Tenex Chairmats For Use with Hard Floors,129.92,4,0.0,10.3936,
11/01/2015,11/05/2015,Standard Class,Daniel Lacy,Consumer,United States,Long Beach,New York,East,Furniture,Furnishings,"Master Big Foot Doorstop, Beige",31.68,6,0.0,9.8208,
11/27/2016,11/29/2016,Second Class,Matt Abelman,Home Office,United States,Everett,Massachusetts,East,Furniture,Tables,Hon Non-Folding Utility Tables,446.068,4,0.3,0.0,
03/22/2017,03/22/2017,Same Day,Marc Crier,Consumer,United States,Seattle,Washington,West,Furniture,Chairs,"Global Stack Chair with Arms, Black",167.888,7,0.2,14.6902,
09/15/2018,09/17/2018,Second Class,Christopher Schild,Home Office,United States,San Francisco,California,West,Furniture,Tables,Bretford Rectangular Conference Table Tops,300.904,1,0.2,11.2839,
09/05/2017,09/09/2017,Standard Class,Dean Braden,Consumer,United States,Philadelphia,Pennsylvania,East,Furniture,Furnishings,"6"" Cubicle Wall Clock, Black",58.248,9,0.2,11.6496,
12/12/2015,12/15/2015,Second Class,Logan Haushalter,Consumer,United States,Oakland,California,West,Furniture,Furnishings,"Eldon Image Series Desk Accessories, Burgundy",12.54,3,0.0,4.5144,
08/26/2017,09/02/2017,Standard Class,Andrew Allen,Consumer,United States,Detroit,Michigan,Central,Furniture,Tables,Hon 4060 Series Tables,447.84,4,0.0,98.5248,
08/17/2018,08/24/2018,Standard Class,Emily Ducich,Home Office,United States,Houston,Texas,Central,Furniture,Chairs,SAFCO Optional Arm Kit for Workspace Cribbage Stacking Chair,74.592,4,0.3,-2.1312,
01/07/2015,01/12/2015,Standard Class,Vivek Sundaresam,Consumer,United States,Huntsville,Texas,Central,Furniture,Furnishings,"Howard Miller 14-1/2"" Diameter Chrome Round Wall Clock",76.728,3,0.6,-53.7096,
12/31/2015,01/07/2016,Standard Class,Katherine Murray,Home Office,United States,Providence,Rhode Island,East,Furniture,Bookcases,Sauder Inglewood Library Bookcases,341.96,2,0.0,78.6508,
07/15/2018,07/17/2018,First Class,Ricardo Sperren,Corporate,United States,Suffolk,Virginia,South,Furniture,Tables,Hon 5100 Series Wood Tables,872.94,3,0.0,157.1292,
06/08/2018,06/10/2018,First Class,Maureen Gastineau,Home Office,United States,Los Angeles,California,West,Furniture,Bookcases,"Riverside Palais Royal Lawyers Bookcase, Royale Cherry Finish",1497.666,2,0.15,140.9568,
05/16/2015,05/23/2015,Standard Class,Pauline Webber,Corporate,United States,Los Angeles,California,West,Furniture,Chairs,"Iceberg Nesting Folding Chair, 19w x 6d x 43h",232.88,5,0.2,17.466,
04/13/2016,04/17/2016,Second Class,Eugene Barchas,Consumer,United States,Los Angeles,California,West,Furniture,Tables,"Iceberg OfficeWorks 42"" Round Tables",241.568,2,0.2,-15.098,
06/13/2018,06/19/2018,Standard Class,Tamara Willingham,Home Office,United States,Seattle,Washington,West,Furniture,Chairs,"Global Wood Trimmed Manager's Task Chair, Khaki",291.136,4,0.2,-25.4744,
07/21/2018,07/25/2018,Standard Class,Gene McClure,Consumer,United States,Pharr,Texas,Central,Furniture,Tables,Hon 61000 Series Interactive Training Tables,124.404,4,0.3,-21.3264,
12/18/2017,12/24/2017,Standard Class,Jeremy Ellison,Consumer,United States,San Diego,California,West,Furniture,Furnishings,"Eldon Expressions Wood and Plastic Desk Accessories, Oak",39.92,4,0.0,11.1776,
11/10/2017,11/13/2017,Second Class,Arianne Irving,Consumer,United States,Los Angeles,California,West,Furniture,Furnishings,"Howard Miller 11-1/2"" Diameter Ridgewood Wall Clock",467.46,9,0.0,191.6586,
05/08/2016,05/12/2016,Standard Class,Daniel Lacy,Consumer,United States,Minneapolis,Minnesota,Central,Furniture,Furnishings,"Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting",123.96,3,0.0,11.1564,
03/28/2015,04/02/2015,Standard Class,Christina VanderZanden,Consumer,United States,Des Moines,Iowa,Central,Furniture,Tables,Hon 94000 Series Round Tables,1184.72,4,0.0,106.6248,
12/03/2016,12/07/2016,Standard Class,Jack Garza,Consumer,United States,Jacksonville,North Carolina,South,Furniture,Furnishings,"Seth Thomas 16"" Steel Case Clock",77.952,3,0.2,12.6672,
08/16/2016,08/20/2016,Standard Class,Sung Pak,Corporate,United States,Philadelphia,Pennsylvania,East,Furniture,Furnishings,"Tenex 46"" x 60"" Computer Anti-Static Chairmat, Rectangular Shaped",254.352,3,0.2,0.0,
11/20/2016,11/23/2016,Second Class,Michelle Moray,Consumer,United States,Aurora,Colorado,West,Furniture,Bookcases,Sauder Barrister Bookcases,145.764,6,0.7,-247.7988,
07/06/2016,07/11/2016,Standard Class,Sarah Jordon,Consumer,United States,Pasadena,California,West,Furniture,Chairs,Novimex Turbo Task Chair,170.352,3,0.2,-17.0352,
12/01/2015,12/03/2015,First Class,Anna Andreadi,Consumer,United States,Lowell,Massachusetts,East,Furniture,Furnishings,"Linden 10"" Round Wall Clock, Black",45.84,3,0.0,15.5856,
06/25/2016,06/28/2016,First Class,Mark Van Huff,Consumer,United States,Houston,Texas,Central,Furniture,Furnishings,"GE General Use Halogen Bulbs, 100 Watts, 1 Bulb per Pack",75.384,9,0.6,-20.7306,
11/05/2017,11/07/2017,Second Class,Logan Haushalter,Consumer,United States,San Jose,California,West,Furniture,Chairs,Harbour Creations 67200 Series Stacking Chairs,113.888,2,0.2,9.9652,
03/18/2015,03/24/2015,Standard Class,Sample Company A,Home Office,United States,Burbank,California,West,Furniture,Furnishings,Eldon Cleatmat Chair Mats for Medium Pile Carpets,111.0,2,0.0,14.43,
10/18/2015,10/22/2015,Standard Class,Luke Schmidt,Corporate,United States,Texarkana,Arkansas,South,Furniture,Chairs,Office Star Flex Back Scooter Chair with Aluminum Finish Frame,605.34,6,0.0,145.2816,
12/11/2018,12/17/2018,Standard Class,Darrin Van Huff,Corporate,United States,Jacksonville,Florida,South,Furniture,Chairs,"Global Geo Office Task Chair, Gray",64.784,1,0.2,-12.147,
12/14/2017,12/17/2017,First Class,David Smith,Corporate,United States,San Diego,California,West,Furniture,Chairs,"Global Task Chair, Black",81.424,2,0.2,-9.1602,
08/18/2017,08/20/2017,Second Class,Matt Abelman,Home Office,United States,Houston,Texas,Central,Furniture,Furnishings,OIC Stacking Trays,5.344,4,0.6,-2.1376,
12/26/2016,12/30/2016,Standard Class,Mick Crebagga,Consumer,United States,Medina,Ohio,East,Furniture,Tables,KI Adjustable-Height Table,51.588,1,0.4,-15.4764,
11/16/2015,11/20/2015,Standard Class,Alan Barnes,Consumer,United States,Decatur,Illinois,Central,Furniture,Chairs,SAFCO Optional Arm Kit for Workspace Cribbage Stacking Chair,37.296,2,0.3,-1.0656,
09/07/2018,09/12/2018,Standard Class,Joseph Airdo,Consumer,United States,Modesto,California,West,Furniture,Chairs,Global Low Back Tilter Chair,161.568,2,0.2,-28.2744,
04/30/2018,05/05/2018,Standard Class,Don Jones,Corporate,United States,San Francisco,California,West,Furniture,Furnishings,"Seth Thomas 16"" Steel Case Clock",64.96,2,0.0,21.4368,
08/26/2015,09/01/2015,Standard Class,Karl Braun,Consumer,United States,Newark,Delaware,East,Furniture,Furnishings,Acrylic Self-Standing Desk Frames,10.68,4,0.0,4.0584,
08/07/2018,08/11/2018,Standard Class,Jeremy Lonsdale,Consumer,United States,Westminster,California,West,Furniture,Chairs,Global Enterprise Series Seating Low-Back Swivel/Tilt Chairs,207.184,1,0.2,25.898,
10/24/2016,10/30/2016,Standard Class,Andrew Gjertsen,Corporate,United States,Houston,Texas,Central,Furniture,Tables,KI Conference Tables,347.361,7,0.3,-69.4722,
11/30/2016,12/03/2016,First Class,Lena Radford,Consumer,United States,Durham,North Carolina,South,Furniture,Furnishings,Luxo Professional Fluorescent Magnifier Lamp with Clamp-Mount Base,335.744,2,0.2,25.1808,
11/21/2016,11/24/2016,First Class,John Huston,Consumer,United States,Monroe,North Carolina,South,Furniture,Furnishings,"Executive Impressions 14"" Two-Color Numerals Wall Clock",18.176,1,0.2,4.7712,
08/12/2015,08/16/2015,Standard Class,Ben Wallace,Consumer,United States,San Francisco,California,West,Furniture,Furnishings,"Seth Thomas 14"" Day/Date Wall Clock",85.44,3,0.0,31.6128,
05/28/2018,06/01/2018,Standard Class,Alice McCarthy,Corporate,United States,Cleveland,Ohio,East,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Medium Cherry Finish",115.96,4,0.5,-64.9376,
10/09/2017,10/14/2017,Standard Class,Maria Zettner,Home Office,United States,Phoenix,Arizona,West,Furniture,Furnishings,"Tenex 46"" x 60"" Computer Anti-Static Chairmat, Rectangular Shaped",169.568,2,0.2,0.0,
12/19/2018,12/23/2018,Standard Class,Tony Sayre,Consumer,United States,Parker,Colorado,West,Furniture,Bookcases,O'Sullivan 2-Shelf Heavy-Duty Bookcases,102.018,7,0.7,-183.6324,
01/07/2017,01/11/2017,Standard Class,Neoma Murray,Consumer,United States,Amarillo,Texas,Central,Furniture,Furnishings,"Executive Impressions 13"" Clairmont Wall Clock",23.076,3,0.6,-10.9611,
09/26/2015,09/30/2015,Standard Class,Craig Molinari,Corporate,United States,Philadelphia,Pennsylvania,East,Furniture,Furnishings,DAX Black Cherry Wood-Tone Poster Frame,21.184,1,0.2,4.7664,
11/03/2018,11/09/2018,Standard Class,Bruce Geld,Consumer,United States,Bakersfield,California,West,Furniture,Tables,"SAFCO PlanMaster Boards, 60w x 37-1/2d, White Melamine",486.368,4,0.2,36.4776,
