Order Date,Ship Date,Ship Mode,Customer Name,Segment,Country,City,State,Region,Category,Sub Category,Name ,Sales,Quantity,Discount,Profit,
07/17/2018,07/23/2018,Standard Class,Bill Eplett,Home Office,United States,Rome,New York,East,Office Supplies,Paper,Southworth 25% Cotton Premium Laser Paper and Envelopes,99.9,5,0.0,47.952,
05/14/2016,05/21/2016,Standard Class,Hunter Glantz,Consumer,United States,Los Angeles,California,West,Office Supplies,Storage,"Tennsco Snap-Together Open Shelving Units, Starter Sets and Add-On Units",1117.92,4,0.0,55.896,
05/19/2018,05/23/2018,Standard Class,Neil Ducich,Corporate,United States,Huntsville,Alabama,South,Office Supplies,Binders,Wilson Jones Four-Pocket Poly Binders,26.16,4,0.0,12.8184,
07/08/2018,07/12/2018,Standard Class,Vicky Freymann,Home Office,United States,Seattle,Washington,West,Office Supplies,Binders,GBC VeloBinder Manual Binding System,86.376,3,0.2,30.2316,
12/02/2017,12/07/2017,Standard Class,Jamie Frazer,Consumer,United States,New York City,New York,East,Office Supplies,Paper,Green Bar Computer Printout Paper,54.96,1,0.0,26.9304,
11/03/2017,11/08/2017,Second Class,Arthur Prichep,Consumer,United States,Henderson,Kentucky,South,Office Supplies,Art,Boston 16750 Black Compact Battery Pencil Sharpener,8.75,1,0.0,2.625,
04/13/2015,04/18/2015,Standard Class,Ben Ferrer,Home Office,United States,Baltimore,Maryland,East,Office Supplies,Labels,Avery 479,7.83,3,0.0,3.6018,
04/12/2015,04/18/2015,Standard Class,Edward Hooks,Corporate,United States,Lodi,California,West,Office Supplies,Art,Prismacolor Color Pencil Set,39.68,2,0.0,16.2688,
07/22/2017,07/26/2017,Standard Class,Dennis Kane,Consumer,United States,Westland,Michigan,Central,Office Supplies,Paper,Xerox 192,32.4,5,0.0,15.552,
07/12/2016,07/17/2016,Second Class,Rob Lucas,Consumer,United States,Chicago,Illinois,Central,Office Supplies,Binders,Tuff Stuff Recycled Round Ring Binders,1.928,2,0.8,-2.9884,
06/18/2016,06/24/2016,Standard Class,Keith Herrera,Consumer,United States,Arlington,Virginia,South,Office Supplies,Binders,JM Magazine Binder,33.02,2,0.0,15.8496,
03/23/2016,03/26/2016,First Class,Sheri Gordon,Consumer,United States,Florence,South Carolina,South,Office Supplies,Storage,Eldon Shelf Savers Cubes and Bins,27.92,4,0.0,0.5584,
01/14/2018,01/20/2018,Standard Class,Hallie Redmond,Home Office,United States,Richmond,Indiana,Central,Office Supplies,Fasteners,Bagged Rubber Bands,2.52,2,0.0,0.1008,
04/08/2017,04/15/2017,Standard Class,Christine Kargatis,Home Office,United States,Hot Springs,Arkansas,South,Office Supplies,Paper,Xerox 1993,25.92,4,0.0,12.7008,
12/03/2018,12/10/2018,Standard Class,Matt Collins,Consumer,United States,Fayetteville,North Carolina,South,Office Supplies,Binders,"GBC Pre-Punched Binding Paper, Plastic, White, 8-1/2"" x 11""",28.782,6,0.7,-21.1068,
11/01/2015,11/03/2015,First Class,Erin Ashbrook,Corporate,United States,Mason,Ohio,East,Office Supplies,Binders,Acco Economy Flexible Poly Round Ring Binder,3.132,2,0.7,-2.61,
09/28/2018,10/01/2018,First Class,Darrin Sayre,Home Office,United States,Aurora,Colorado,West,Office Supplies,Paper,Xerox 1992,14.352,3,0.2,5.2026,
08/10/2018,08/15/2018,Second Class,Steve Chapman,Corporate,United States,Richmond,Indiana,Central,Office Supplies,Paper,Xerox 1906,177.2,5,0.0,83.284,
12/12/2017,12/18/2017,Standard Class,Matthew Grinstein,Home Office,United States,Jackson,Michigan,Central,Office Supplies,Storage,Fellowes Desktop Hanging File Manager,26.86,2,0.0,6.715,
01/29/2018,02/02/2018,Standard Class,Vivek Gonzalez,Consumer,United States,San Francisco,California,West,Office Supplies,Binders,Clear Mylar Reinforcing Strips,119.616,8,0.2,40.3704,
11/02/2018,11/04/2018,Second Class,Nancy Lomonaco,Home Office,United States,Danville,California,West,Office Supplies,Binders,GBC Therma-A-Bind 250T Electric Binding System,590.352,6,0.2,206.6232,
11/03/2017,11/08/2017,Standard Class,Xylona Preis,Consumer,United States,Los Angeles,California,West,Office Supplies,Paper,Xerox 1892,116.28,3,0.0,56.9772,
04/10/2017,04/17/2017,Standard Class,Brian Thompson,Consumer,United States,San Francisco,California,West,Office Supplies,Storage,Rogers Profile Extra Capacity Storage Tub,150.66,9,0.0,6.0264,
11/10/2017,11/13/2017,Second Class,Arianne Irving,Consumer,United States,Los Angeles,California,West,Office Supplies,Paper,Embossed Ink Jet Note Cards,67.71,3,0.0,32.5008,
12/05/2017,12/10/2017,Second Class,Tony Chapman,Home Office,United States,Washington,District of Columbia,East,Office Supplies,Art,"BIC Brite Liner Grip Highlighters, Assorted, 5/Pack",33.92,8,0.0,13.2288,
12/01/2015,12/03/2015,Second Class,Joe Kamberova,Consumer,United States,Columbus,Ohio,East,Office Supplies,Paper,Xerox 214,36.288,7,0.2,12.7008,
03/19/2018,03/20/2018,First Class,Vivek Grady,Corporate,United States,Lakewood,New Jersey,East,Office Supplies,Art,Dixon Ticonderoga Pencils,8.94,3,0.0,2.4138,
11/07/2016,11/11/2016,Standard Class,Karen Bern,Corporate,United States,Philadelphia,Pennsylvania,East,Office Supplies,Envelopes,"White Envelopes, White Envelopes with Clear Poly Window",24.4,2,0.2,7.93,
05/08/2016,05/12/2016,Standard Class,Daniel Lacy,Consumer,United States,Minneapolis,Minnesota,Central,Office Supplies,Binders,Wilson Jones Legal Size Ring Binders,43.98,2,0.0,21.99,
09/06/2017,09/08/2017,First Class,Bruce Geld,Consumer,United States,Houston,Texas,Central,Office Supplies,Storage,"Tenex Personal Project File with Scoop Front Design, Black",10.784,1,0.2,0.8088,
11/13/2017,11/18/2017,Standard Class,Cyma Kinney,Corporate,United States,New York City,New York,East,Office Supplies,Storage,"Tenex File Box, Personal Filing Tote with Lid, Black",77.55,5,0.0,20.163,
11/02/2015,11/06/2015,Standard Class,Roger Demir,Consumer,United States,New York City,New York,East,Office Supplies,Labels,Avery 499,34.86,7,0.0,16.0356,
04/27/2018,04/29/2018,First Class,Arthur Prichep,Consumer,United States,Los Angeles,California,West,Office Supplies,Art,"Boston School Pro Electric Pencil Sharpener, 1670",123.92,4,0.0,33.4584,
10/10/2015,10/10/2015,Same Day,Tanja Norvell,Home Office,United States,Manteca,California,West,Office Supplies,Envelopes,"#10- 4 1/8"" x 9 1/2"" Security-Tint Envelopes",15.28,2,0.0,7.4872,
12/18/2016,12/18/2016,Same Day,Jim Kriz,Home Office,United States,Cleveland,Ohio,East,Office Supplies,Paper,Xerox 226,20.736,4,0.2,7.2576,
12/30/2018,01/03/2019,Standard Class,Jill Matthias,Consumer,United States,Loveland,Colorado,West,Office Supplies,Fasteners,Bagged Rubber Bands,3.024,3,0.2,-0.6048,
05/30/2015,06/05/2015,Standard Class,Ellis Ballard,Corporate,United States,Richmond,Virginia,South,Office Supplies,Paper,"Ampad Poly Cover Wirebound Steno Book, 6"" x 9"" Assorted Colors, Gregg Ruled",13.62,3,0.0,6.129,
05/03/2016,05/07/2016,Standard Class,Stewart Visinsky,Consumer,United States,Philadelphia,Pennsylvania,East,Office Supplies,Art,"Sanford Prismacolor Professional Thick Lead Art Pencils, 36-Color Set",59.904,2,0.2,14.2272,
03/17/2015,03/17/2015,Same Day,Annie Zypern,Consumer,United States,Dallas,Texas,Central,Office Supplies,Paper,Xerox 1966,5.184,1,0.2,1.8792,
12/27/2015,01/02/2016,Standard Class,Jeremy Farry,Consumer,United States,San Francisco,California,West,Office Supplies,Paper,Xerox 1927,12.84,3,0.0,5.778,
10/18/2015,10/22/2015,Standard Class,Edward Hooks,Corporate,United States,Philadelphia,Pennsylvania,East,Office Supplies,Paper,"Adams ""While You Were Out"" Message Pads",10.048,4,0.2,3.14,
03/14/2015,03/19/2015,Standard Class,Jason Fortune-,Consumer,United States,Logan,Utah,West,Office Supplies,Binders,GBC Wire Binding Combs,33.088,4,0.2,11.1672,
08/26/2017,08/28/2017,Second Class,Tom Stivers,Corporate,United States,Los Angeles,California,West,Office Supplies,Art,Newell Chalk Holder,8.26,2,0.0,3.7996,
08/29/2017,09/03/2017,Standard Class,George Bell,Corporate,United States,Philadelphia,Pennsylvania,East,Office Supplies,Fasteners,Revere Boxed Rubber Bands by Revere,10.584,7,0.2,-2.3814,
12/26/2017,12/31/2017,Standard Class,Mike Caudle,Corporate,United States,Los Angeles,California,West,Office Supplies,Appliances,"Hoover Replacement Belts For Soft Guard & Commercial Ltweight Upright Vacs, 2/Pk",7.9,2,0.0,2.054,
12/12/2017,12/17/2017,Standard Class,Noel Staavos,Corporate,United States,New York City,New York,East,Office Supplies,Supplies,Fiskars Home & Office Scissors,35.52,4,0.0,9.9456,
05/26/2016,05/29/2016,Second Class,Ben Ferrer,Home Office,United States,Jacksonville,North Carolina,South,Office Supplies,Paper,Xerox 1937,153.728,4,0.2,53.8048,
09/25/2018,09/28/2018,First Class,Luke Schmidt,Corporate,United States,Helena,Montana,West,Office Supplies,Storage,Iris Project Case,39.9,5,0.0,10.374,
10/06/2018,10/11/2018,Standard Class,Ashley Jarboe,Consumer,United States,Chandler,Arizona,West,Office Supplies,Art,Avery Hi-Liter Smear-Safe Highlighters,9.344,2,0.2,1.8688,
11/25/2015,11/29/2015,Second Class,Mike Pelletier,Home Office,United States,New York City,New York,East,Office Supplies,Storage,"Tennsco Snap-Together Open Shelving Units, Starter Sets and Add-On Units",1117.92,4,0.0,55.896,
12/11/2018,12/17/2018,Standard Class,Richard Bierner,Consumer,United States,Plainfield,New Jersey,East,Office Supplies,Appliances,"Bravo II Megaboss 12-Amp Hard Body Upright, Replacement Belts, 2 Belts per Pack",22.75,7,0.0,6.5975,
05/27/2017,05/29/2017,Second Class,Laura Armstrong,Corporate,United States,Detroit,Michigan,Central,Office Supplies,Paper,Xerox 1910,144.12,3,0.0,69.1776,
06/13/2016,06/19/2016,Standard Class,Penelope Sewall,Home Office,United States,Lewiston,Maine,East,Office Supplies,Binders,Recycled Easel Ring Binders,29.84,2,0.0,13.428,
12/06/2017,12/10/2017,Standard Class,Anne Pryor,Home Office,United States,Los Angeles,California,West,Office Supplies,Binders,Ibico Recycled Linen-Style Covers,437.472,14,0.2,153.1152,
09/12/2018,09/15/2018,First Class,Don Jones,Corporate,United States,Woonsocket,Rhode Island,East,Office Supplies,Paper,Xerox 209,45.36,7,0.0,21.7728,
03/05/2018,03/05/2018,Same Day,Julia Dunbar,Consumer,United States,Rochester,Minnesota,Central,Office Supplies,Binders,Avery Hole Reinforcements,18.69,3,0.0,9.1581,
05/05/2018,05/09/2018,Standard Class,Darren Koutras,Consumer,United States,San Francisco,California,West,Office Supplies,Envelopes,"Peel & Seel Recycled Catalog Envelopes, Brown",23.16,2,0.0,11.58,
09/21/2018,09/25/2018,Standard Class,Emily Burns,Consumer,United States,Philadelphia,Pennsylvania,East,Office Supplies,Binders,Insertable Tab Indexes For Data Binders,1.908,2,0.7,-1.5264,
12/31/2017,01/06/2018,Standard Class,Emily Phan,Consumer,United States,Jacksonville,Florida,South,Office Supplies,Paper,Things To Do Today Pad,23.48,5,0.2,8.218,
02/19/2017,02/23/2017,Second Class,Cyma Kinney,Corporate,United States,Long Beach,New York,East,Office Supplies,Labels,Staple-on labels,8.67,3,0.0,4.0749,
09/09/2018,09/14/2018,Standard Class,Sean O'Donnell,Consumer,United States,Columbia,Tennessee,South,Office Supplies,Paper,Xerox 1888,177.536,4,0.2,62.1376,
12/11/2016,12/16/2016,Standard Class,Irene Maddox,Consumer,United States,Colorado Springs,Colorado,West,Office Supplies,Art,Newell 326,4.224,3,0.2,0.4752,
05/14/2017,05/19/2017,Standard Class,Michael Kennedy,Corporate,United States,Jacksonville,Florida,South,Office Supplies,Binders,GBC DocuBind P50 Personal Binding Machine,57.582,3,0.7,-44.1462,
08/02/2016,08/06/2016,Standard Class,Corey-Lock,Consumer,United States,Seattle,Washington,West,Office Supplies,Binders,Ibico Presentation Index for Binding Systems,6.368,2,0.2,2.1492,
11/22/2016,11/25/2016,Second Class,Nathan Gelder,Consumer,United States,Los Angeles,California,West,Office Supplies,Paper,Xerox 1971,42.8,10,0.0,19.26,
12/26/2015,12/31/2015,Standard Class,Maureen Gnade,Consumer,United States,Philadelphia,Pennsylvania,East,Office Supplies,Appliances,Holmes 99% HEPA Air Purifier,34.656,2,0.2,5.6316,
02/17/2018,02/23/2018,Standard Class,Gary Hansen,Home Office,United States,Perth Amboy,New Jersey,East,Office Supplies,Storage,Fellowes Bases and Tops For Staxonsteel/High-Stak Systems,166.45,5,0.0,39.948,
11/12/2018,11/15/2018,First Class,Jim Epp,Corporate,United States,Los Angeles,California,West,Office Supplies,Binders,Acco 3-Hole Punch,14.016,4,0.2,4.9056,
09/18/2017,09/22/2017,Standard Class,Patrick O'Brill,Consumer,United States,Jacksonville,Florida,South,Office Supplies,Labels,Avery 480,3.0,1,0.2,1.05,
10/05/2018,10/10/2018,Standard Class,Mike Pelletier,Home Office,United States,San Francisco,California,West,Office Supplies,Binders,Avery Hole Reinforcements,19.936,4,0.2,7.2268,
09/01/2018,09/01/2018,Same Day,Rick Wilson,Corporate,United States,Seattle,Washington,West,Office Supplies,Appliances,Honeywell Quietcare HEPA Air Cleaner,314.6,4,0.0,103.818,
12/20/2015,12/22/2015,First Class,Carol Triggs,Consumer,United States,Tucson,Arizona,West,Office Supplies,Paper,Xerox 1954,8.448,2,0.2,2.64,
01/13/2016,01/17/2016,Standard Class,Philip Brown,Consumer,United States,Los Angeles,California,West,Office Supplies,Binders,Binding Machine Supplies,70.008,3,0.2,24.5028,
05/12/2016,05/16/2016,Second Class,Annie Zypern,Consumer,United States,New York City,New York,East,Office Supplies,Storage,Portable Personal File Box,36.63,3,0.0,9.8901,
05/18/2016,05/22/2016,Standard Class,Anthony Jacobs,Corporate,United States,Los Angeles,California,West,Office Supplies,Paper,"Wirebound Message Book, 4 per Page",10.86,2,0.0,5.3214,
06/24/2017,06/28/2017,Standard Class,Dave Hallsten,Corporate,United States,Houston,Texas,Central,Office Supplies,Appliances,Holmes HEPA Air Purifier,8.712,2,0.8,-19.602,
11/13/2018,11/18/2018,Standard Class,Ted Trevino,Consumer,United States,Seattle,Washington,West,Office Supplies,Binders,GBC DocuBind P50 Personal Binding Machine,563.024,11,0.2,190.0206,
05/18/2018,05/22/2018,Second Class,Paul Prost,Home Office,United States,Springfield,Missouri,Central,Office Supplies,Appliances,Avanti 1.7 Cu. Ft. Refrigerator,706.86,7,0.0,197.9208,
11/20/2016,11/21/2016,First Class,Chris Selesnick,Corporate,United States,San Diego,California,West,Office Supplies,Binders,"Performers Binder/Pad Holder, Black",89.696,4,0.2,33.636,
10/03/2015,10/09/2015,Standard Class,Sara Luxemburg,Home Office,United States,Durham,North Carolina,South,Office Supplies,Storage,Advantus Rolling Drawer Organizers,61.568,2,0.2,4.6176,
05/22/2017,05/22/2017,Same Day,Jeremy Farry,Consumer,United States,Athens,Georgia,South,Office Supplies,Labels,Avery 493,14.73,3,0.0,7.2177,
09/23/2017,09/26/2017,Second Class,Candace McMahon,Corporate,United States,Seattle,Washington,West,Office Supplies,Supplies,Acme Design Stainless Steel Bent Scissors,13.68,2,0.0,3.6936,
12/23/2017,12/30/2017,Standard Class,Edward Hooks,Corporate,United States,Seattle,Washington,West,Office Supplies,Storage,"Tennsco Snap-Together Open Shelving Units, Starter Sets and Add-On Units",1117.92,4,0.0,55.896,
10/13/2018,10/15/2018,First Class,Alan Hwang,Consumer,United States,Louisville,Kentucky,South,Office Supplies,Storage,"Trav-L-File Heavy-Duty Shuttle II, Black",348.56,8,0.0,104.568,
12/12/2017,12/18/2017,Standard Class,Erin Creighton,Consumer,United States,Columbus,Georgia,South,Office Supplies,Paper,Xerox 1907,49.12,4,0.0,23.0864,
03/05/2018,03/05/2018,Same Day,Julia Dunbar,Consumer,United States,Rochester,Minnesota,Central,Office Supplies,Fasteners,Advantus Map Pennant Flags and Round Head Tacks,7.9,2,0.0,2.528,
12/11/2018,12/15/2018,Standard Class,Allen Armold,Consumer,United States,New York City,New York,East,Office Supplies,Binders,Clear Mylar Reinforcing Strips,14.952,1,0.2,5.0463,
10/14/2015,10/16/2015,Second Class,Jim Epp,Corporate,United States,Concord,New Hampshire,East,Office Supplies,Storage,Fellowes Bankers Box Recycled Super Stor/Drawer,269.9,5,0.0,16.194,
09/07/2015,09/10/2015,First Class,Sam Zeldin,Home Office,United States,Houston,Texas,Central,Office Supplies,Binders,"Angle-D Binders with Locking Rings, Label Holders",2.92,2,0.8,-4.818,
10/09/2018,10/11/2018,Second Class,Maria Bertelson,Consumer,United States,League City,Texas,Central,Office Supplies,Art,Bulldog Vacuum Base Pencil Sharpener,67.144,7,0.2,5.8751,
10/13/2015,10/15/2015,First Class,Michelle Arnett,Home Office,United States,Richmond,Virginia,South,Office Supplies,Envelopes,Pastel Pink Envelopes,36.4,5,0.0,17.472,
09/17/2015,09/21/2015,Standard Class,Nick Radford,Consumer,United States,Chula Vista,California,West,Office Supplies,Envelopes,"Tyvek Interoffice Envelopes, 9 1/2"" x 12 1/2"", 100/Box",182.94,3,0.0,85.9818,
06/06/2017,06/12/2017,Standard Class,Ross Baird,Home Office,United States,Los Angeles,California,West,Office Supplies,Paper,Xerox Blank Computer Paper,99.9,5,0.0,46.953,
11/23/2018,11/27/2018,Standard Class,Christopher Martinez,Consumer,United States,Chicago,Illinois,Central,Office Supplies,Labels,Avery File Folder Labels,11.52,5,0.2,4.176,
01/06/2018,01/13/2018,Standard Class,Dennis Pardue,Home Office,United States,Tuscaloosa,Alabama,South,Office Supplies,Binders,Wilson Jones Turn Tabs Binder Tool for Ring Binders,33.74,7,0.0,15.5204,
03/24/2017,03/26/2017,Second Class,Dan Campbell,Consumer,United States,Cleveland,Ohio,East,Office Supplies,Art,"Hunt BOSTON Vista Battery-Operated Pencil Sharpener, Black",18.656,2,0.2,1.6324,
09/26/2018,09/28/2018,First Class,Sara Luxemburg,Home Office,United States,Salem,Oregon,West,Office Supplies,Art,Prang Drawing Pencil Set,2.224,1,0.2,0.556,
01/28/2018,02/01/2018,Standard Class,Giulietta Baptist,Consumer,United States,Wichita,Kansas,Central,Office Supplies,Paper,Xerox 1934,279.9,5,0.0,137.151,
09/08/2015,09/15/2015,Standard Class,Kean Takahito,Consumer,United States,Houston,Texas,Central,Office Supplies,Paper,"Snap-A-Way Black Print Carbonless Ruled Speed Letter, Triplicate",182.112,6,0.2,61.4628,
09/05/2017,09/06/2017,First Class,Joseph Holt,Consumer,United States,Redondo Beach,California,West,Office Supplies,Fasteners,Advantus Push Pins,4.36,2,0.0,1.7876,
06/29/2016,07/04/2016,Standard Class,Michelle Moray,Consumer,United States,New York City,New York,East,Office Supplies,Paper,"Ampad Phone Message Book, Recycled, 400 Message Capacity, 5 ¾” x 11”",24.96,4,0.0,11.232,
06/01/2015,06/06/2015,Standard Class,Quincy Jones,Corporate,United States,Detroit,Michigan,Central,Office Supplies,Appliances,Acco 6 Outlet Guardian Premium Surge Suppressor,65.52,5,0.1,12.376,
08/21/2017,08/27/2017,Standard Class,Stephanie Ulpright,Home Office,United States,Greenville,North Carolina,South,Office Supplies,Labels,Avery 49,9.216,4,0.2,3.3408,
08/09/2017,08/14/2017,Standard Class,Gary Hansen,Home Office,United States,Hendersonville,Tennessee,South,Office Supplies,Binders,Avery Durable Slant Ring Binders,11.88,5,0.7,-7.92,
11/04/2017,11/06/2017,Second Class,Elpida Rittenbach,Corporate,United States,Charlotte,North Carolina,South,Office Supplies,Storage,Eldon Portable Mobile Manager,45.248,2,0.2,3.9592,
12/07/2016,12/09/2016,First Class,Alan Hwang,Consumer,United States,New York City,New York,East,Office Supplies,Binders,Pressboard Data Binders by Wilson Jones,21.36,5,0.2,7.209,
10/02/2018,10/05/2018,First Class,Dean percer,Home Office,United States,Knoxville,Tennessee,South,Office Supplies,Binders,Lock-Up Easel 'Spel-Binder',34.236,4,0.7,-26.2476,
04/24/2017,04/28/2017,Standard Class,Craig Leslie,Home Office,United States,Colorado Springs,Colorado,West,Office Supplies,Paper,Xerox 226,15.552,3,0.2,5.4432,
08/07/2018,08/11/2018,Standard Class,Jeremy Lonsdale,Consumer,United States,Westminster,California,West,Office Supplies,Binders,Cardinal Holdit Business Card Pockets,11.952,3,0.2,4.1832,
09/04/2017,09/08/2017,Standard Class,Christina VanderZanden,Consumer,United States,New York City,New York,East,Office Supplies,Binders,Plastic Binding Combs,60.6,5,0.2,20.4525,
09/22/2016,09/26/2016,Standard Class,Sanjit Jacobs,Home Office,United States,Franklin,Tennessee,South,Office Supplies,Labels,Avery 510,12.0,4,0.2,4.2,
03/10/2018,03/15/2018,Standard Class,Karen Seio,Corporate,United States,Raleigh,North Carolina,South,Office Supplies,Appliances,Euro Pro Shark Stick Mini Vacuum,48.784,1,0.2,3.6588,
08/21/2016,08/25/2016,Standard Class,Sean Miller,Home Office,United States,Allentown,Pennsylvania,East,Office Supplies,Binders,GBC DocuBind P100 Manual Binding Machine,99.588,2,0.7,-82.99,
11/07/2015,11/12/2015,Standard Class,Maribeth Schnelling,Consumer,United States,Wausau,Wisconsin,Central,Office Supplies,Binders,"ACCOHIDE 3-Ring Binder, Blue, 1""",12.39,3,0.0,5.8233,
11/07/2017,11/09/2017,First Class,Cindy Chapman,Consumer,United States,Lakewood,New Jersey,East,Office Supplies,Fasteners,Rubber Band Ball,14.96,4,0.0,0.2992,
08/26/2015,09/01/2015,Standard Class,Paul Prost,Home Office,United States,Newark,Delaware,East,Office Supplies,Art,Newell 340,8.64,3,0.0,2.5056,
09/06/2017,09/12/2017,Standard Class,Yoseph Carroll,Corporate,United States,Dallas,Texas,Central,Office Supplies,Paper,Advantus Motivational Note Cards,41.92,4,0.2,15.196,
12/11/2018,12/14/2018,Second Class,Roy Skaria,Home Office,United States,Burlington,Iowa,Central,Office Supplies,Binders,Wilson Jones Easy Flow II Sheet Lifters,5.4,3,0.0,2.592,
07/29/2018,08/03/2018,Standard Class,Roland Fjeld,Consumer,United States,Oklahoma City,Oklahoma,Central,Office Supplies,Appliances,"Holmes Replacement Filter for HEPA Air Cleaner, Very Large Room, HEPA Filter",137.62,2,0.0,60.5528,
06/09/2018,06/10/2018,First Class,Noah Childs,Corporate,United States,Dallas,Texas,Central,Office Supplies,Storage,Standard Rollaway File with Lock,720.76,5,0.2,54.057,
08/25/2016,08/25/2016,Same Day,Mick Crebagga,Consumer,United States,Houston,Texas,Central,Office Supplies,Binders,Poly Designer Cover & Back,3.798,1,0.8,-6.0768,
10/13/2018,10/14/2018,First Class,Michelle Huthwaite,Consumer,United States,Lafayette,Louisiana,South,Office Supplies,Labels,Avery 52,11.07,3,0.0,5.2029,
11/10/2017,11/14/2017,Standard Class,Sally Hughsby,Corporate,United States,New York City,New York,East,Office Supplies,Binders,Wilson Jones Century Plastic Molded Ring Binders,49.848,3,0.2,16.8237,
04/19/2015,04/23/2015,Second Class,Allen Goldenen,Consumer,United States,Arlington,Virginia,South,Office Supplies,Binders,GBC Durable Plastic Covers,58.05,3,0.0,26.703,
07/23/2018,07/26/2018,First Class,Tracy Blumstein,Consumer,United States,Los Angeles,California,West,Office Supplies,Paper,Weyerhaeuser First Choice Laser/Copy Paper (20Lb. and 88 Bright),58.32,9,0.0,27.9936,
05/23/2018,05/27/2018,Standard Class,Ken Lonsdale,Consumer,United States,Houston,Texas,Central,Office Supplies,Storage,Tennsco Commercial Shelving,48.816,3,0.2,-11.5938,
03/31/2016,04/05/2016,Standard Class,Ed Braxton,Corporate,United States,Houston,Texas,Central,Office Supplies,Paper,"White Dual Perf Computer Printout Paper, 2700 Sheets, 1 Part, Heavyweight, 20 lbs., 14 7/8 x 11",98.376,3,0.2,35.6613,
12/09/2015,12/15/2015,Standard Class,Thomas Seio,Corporate,United States,Chicago,Illinois,Central,Office Supplies,Appliances,Tripp Lite TLP810NET Broadband Surge for Modem/Fax,20.388,2,0.8,-53.0088,
09/05/2017,09/07/2017,Second Class,Don Miller,Corporate,United States,Houston,Texas,Central,Office Supplies,Paper,Xerox 202,25.92,5,0.2,9.072,
11/10/2017,11/13/2017,Second Class,Arianne Irving,Consumer,United States,Los Angeles,California,West,Office Supplies,Binders,Peel & Stick Add-On Corner Pockets,5.184,3,0.2,1.8144,
10/27/2018,11/02/2018,Standard Class,Nona Balk,Corporate,United States,Tallahassee,Florida,South,Office Supplies,Binders,Avery Hole Reinforcements,5.607,3,0.7,-3.9249,
03/08/2018,03/15/2018,Standard Class,Alan Hwang,Consumer,United States,Anaheim,California,West,Office Supplies,Binders,"Green Canvas Binder for 8-1/2"" x 14"" Sheets",171.2,5,0.2,64.2,
12/02/2017,12/06/2017,Standard Class,Pauline Webber,Corporate,United States,Marion,Iowa,Central,Office Supplies,Binders,"GBC White Gloss Covers, Plain Front",115.84,8,0.0,54.4448,
09/08/2016,09/11/2016,First Class,Neoma Murray,Consumer,United States,Moreno Valley,California,West,Office Supplies,Paper,Xerox 1928,26.4,5,0.0,11.88,
11/19/2015,11/25/2015,Standard Class,Georgia Rosenberg,Corporate,United States,Wilmington,Delaware,East,Office Supplies,Labels,Avery 480,22.5,6,0.0,10.8,
10/12/2016,10/17/2016,Standard Class,Kelly Andreada,Consumer,United States,Seattle,Washington,West,Office Supplies,Storage,"Contico 72""H Heavy-Duty Storage System",81.96,2,0.0,0.0,
12/23/2017,12/30/2017,Standard Class,Edward Hooks,Corporate,United States,Seattle,Washington,West,Office Supplies,Storage,SAFCO Boltless Steel Shelving,227.28,2,0.0,2.2728,
06/17/2015,06/21/2015,Standard Class,Gary Hwang,Consumer,United States,Seattle,Washington,West,Office Supplies,Binders,GBC DocuBind P400 Electric Binding System,3266.376,3,0.2,1061.5722,
11/11/2018,11/14/2018,Second Class,Jeremy Lonsdale,Consumer,United States,Aberdeen,South Dakota,Central,Office Supplies,Supplies,Acme Titanium Bonded Scissors,25.5,3,0.0,6.63,
03/07/2018,03/12/2018,Standard Class,Shahid Hopkins,Consumer,United States,New York City,New York,East,Office Supplies,Labels,"Avery 4027 File Folder Labels for Dot Matrix Printers, 5000 Labels per Box, White",91.59,3,0.0,42.1314,
10/02/2017,10/09/2017,Standard Class,Tamara Chand,Corporate,United States,Lafayette,Indiana,Central,Office Supplies,Binders,Ibico Ibimaster 300 Manual Binding System,735.98,2,0.0,331.191,
08/21/2018,08/28/2018,Standard Class,Pete Kriz,Consumer,United States,New York City,New York,East,Office Supplies,Binders,GBC DocuBind TL300 Electric Binding System,4305.552,6,0.2,1453.1238,
04/20/2015,04/22/2015,Second Class,Seth Vernon,Consumer,United States,Houston,Texas,Central,Office Supplies,Storage,"Personal Folder Holder, Ebony",44.84,5,0.2,5.605,
01/14/2018,01/18/2018,Standard Class,Brosina Hoffman,Consumer,United States,Johnson City,Tennessee,South,Office Supplies,Binders,Avery Durable Slant Ring Binders With Label Holder,2.508,2,0.7,-1.8392,
07/06/2016,07/12/2016,Standard Class,Barbara Fisher,Corporate,United States,Vineland,New Jersey,East,Office Supplies,Art,Newell 333,11.12,4,0.0,2.8912,
09/18/2018,09/22/2018,Standard Class,Tony Sayre,Consumer,United States,Clovis,New Mexico,West,Office Supplies,Binders,Wilson Jones Easy Flow II Sheet Lifters,10.08,7,0.2,3.528,
12/25/2018,12/29/2018,Second Class,Mick Hernandez,Home Office,United States,Huntsville,Alabama,South,Office Supplies,Paper,Xerox 1915,629.1,6,0.0,301.968,
12/25/2017,12/29/2017,Standard Class,Trudy Schmidt,Consumer,United States,Fayetteville,Arkansas,South,Office Supplies,Paper,Xerox 1906,106.32,3,0.0,49.9704,
08/13/2018,08/18/2018,Standard Class,Dan Campbell,Consumer,United States,Memphis,Tennessee,South,Office Supplies,Envelopes,Colored Envelopes,14.76,5,0.2,4.797,
