Order Date,Ship Date,Ship Mode,Customer Name,Segment,Country,City,State,Region,Category,Sub Category,Name ,Sales,Quantity,Discount,Profit,
01/16/2018,01/18/2018,Second Class,Andy Reiter,Consumer,United States,Jackson,Michigan,Central,Furniture,Chairs,Office Star Flex Back Scooter Chair with Aluminum Finish Frame,302.67,3,0.0,72.6408,
11/16/2018,11/19/2018,First Class,Chris Cortes,Consumer,United States,Seattle,Washington,West,Furniture,Furnishings,"Tenex ""The Solids"" Textured Chair Mats",139.92,2,0.0,23.7864,
11/04/2017,11/06/2017,Second Class,Tracy Poddar,Corporate,United States,Eugene,Oregon,West,Furniture,Chairs,"Office Star - Contemporary Task Swivel chair with Loop Arms, Charcoal",104.784,1,0.2,-14.4078,
08/12/2018,08/12/2018,Same Day,Brenda Bowman,Corporate,United States,Columbia,Maryland,East,Furniture,Chairs,Hon 4700 Series Mobuis Mid-Back Task Chairs with Adjustable Arms,1779.9,5,0.0,373.779,
12/22/2016,12/23/2016,First Class,Harold Ryan,Corporate,United States,Philadelphia,Pennsylvania,East,Furniture,Chairs,Harbour Creations Steel Folding Chair,422.625,7,0.3,0.0,
04/02/2017,04/06/2017,Second Class,Denny Joy,Corporate,United States,Milwaukee,Wisconsin,Central,Furniture,Chairs,Global Executive Mid-Back Manager's Chair,1454.9,5,0.0,378.274,
08/30/2017,09/06/2017,Standard Class,Bruce Geld,Consumer,United States,Los Angeles,California,West,Furniture,Furnishings,"Executive Impressions 10"" Spectator Wall Clock",47.04,4,0.0,15.9936,
10/22/2017,10/22/2017,Same Day,MaryBeth Skach,Consumer,United States,Seattle,Washington,West,Furniture,Furnishings,"Linden 12"" Wall Clock With Oak Frame",101.94,3,0.0,30.582,
05/27/2017,05/29/2017,Second Class,Laura Armstrong,Corporate,United States,Detroit,Michigan,Central,Furniture,Chairs,HON 5400 Series Task Chairs for Big and Tall,3504.9,5,0.0,700.98,
12/02/2015,12/07/2015,Standard Class,Odella Nelson,Corporate,United States,Clinton,Maryland,East,Furniture,Chairs,"Global Stack Chair with Arms, Black",239.84,8,0.0,64.7568,
04/23/2018,04/26/2018,First Class,Sean O'Donnell,Consumer,United States,Greeley,Colorado,West,Furniture,Furnishings,"Eldon Imàge Series Desk Accessories, Clear",11.664,3,0.2,3.3534,
04/21/2016,04/28/2016,Standard Class,Juliana Krohn,Consumer,United States,Louisville,Kentucky,South,Furniture,Chairs,Global Deluxe Office Fabric Chairs,191.96,2,0.0,51.8292,
02/03/2016,02/07/2016,Standard Class,Pauline Webber,Corporate,United States,Rome,New York,East,Furniture,Chairs,"Global Fabric Manager's Chair, Dark Gray",90.882,1,0.1,15.147,
01/13/2018,01/18/2018,Second Class,Cathy Prescott,Corporate,United States,Springfield,Missouri,Central,Furniture,Bookcases,"Hon Metal Bookcases, Black",212.94,3,0.0,53.235,
12/25/2017,12/30/2017,Standard Class,Joe Elijah,Consumer,United States,Seattle,Washington,West,Furniture,Tables,"SAFCO PlanMaster Heigh-Adjustable Drafting Table Base, 43w x 30d x 30-37h, Black",1747.25,5,0.0,629.01,
04/10/2018,04/14/2018,Second Class,Mitch Gastineau,Corporate,United States,Jacksonville,Florida,South,Furniture,Furnishings,Stackable Trays,12.32,5,0.2,1.848,
06/14/2015,06/20/2015,Standard Class,Sharelle Roach,Home Office,United States,Detroit,Michigan,Central,Furniture,Bookcases,"Hon Metal Bookcases, Gray",212.94,3,0.0,57.4938,
09/08/2018,09/11/2018,First Class,Barry Französisch,Corporate,United States,Arlington,Texas,Central,Furniture,Furnishings,DAX Black Cherry Wood-Tone Poster Frame,21.184,2,0.6,-11.6512,
03/19/2018,03/22/2018,Second Class,Sue Ann Reed,Consumer,United States,Fresno,California,West,Furniture,Tables,Chromcraft Round Conference Tables,697.16,5,0.2,8.7145,
07/14/2016,07/19/2016,Second Class,Toby Gnade,Consumer,United States,Mesa,Arizona,West,Furniture,Chairs,SAFCO Arco Folding Chair,441.92,2,0.2,49.716,
12/03/2018,12/06/2018,Second Class,Lena Cacioppo,Consumer,United States,Thornton,Colorado,West,Furniture,Furnishings,Staple-based wall hangings,23.376,3,0.2,7.0128,
05/20/2016,05/24/2016,Standard Class,Sheri Gordon,Consumer,United States,Wilson,North Carolina,South,Furniture,Furnishings,"Dana Fluorescent Magnifying Lamp, White, 36""",163.136,4,0.2,20.392,
03/04/2018,03/06/2018,Second Class,Tonja Turnell,Home Office,United States,Houston,Texas,Central,Furniture,Furnishings,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",103.5,5,0.6,-77.625,
09/08/2015,09/15/2015,Standard Class,Kean Takahito,Consumer,United States,Houston,Texas,Central,Furniture,Chairs,SAFCO Arco Folding Chair,966.7,5,0.3,-13.81,
09/03/2018,09/07/2018,Second Class,Joe Kamberova,Consumer,United States,Concord,California,West,Furniture,Bookcases,"Bush Heritage Pine Collection 5-Shelf Bookcase, Albany Pine Finish, *Special Order",239.666,2,0.15,14.098,
12/03/2016,12/07/2016,Standard Class,Pierre Wener,Consumer,United States,San Francisco,California,West,Furniture,Bookcases,"Sauder Forest Hills Library, Woodland Oak Finish",359.499,3,0.15,-29.6058,
05/30/2017,06/03/2017,Standard Class,Anna Häberlin,Corporate,United States,Springfield,Virginia,South,Furniture,Tables,Hon Rectangular Conference Tables,2275.5,10,0.0,386.835,
10/02/2016,10/04/2016,First Class,Chloris Kastensmidt,Consumer,United States,Hillsboro,Oregon,West,Furniture,Furnishings,9-3/4 Diameter Round Wall Clock,11.032,1,0.2,3.0338,
10/02/2018,10/05/2018,First Class,Dean percer,Home Office,United States,Knoxville,Tennessee,South,Furniture,Tables,Chromcraft Bull-Nose Wood Oval Conference Tables & Bases,2314.116,7,0.4,-1002.7836,
09/04/2017,09/08/2017,Standard Class,Christina VanderZanden,Consumer,United States,New York City,New York,East,Furniture,Furnishings,"Howard Miller 16"" Diameter Gallery Wall Clock",63.94,1,0.0,24.9366,
10/05/2018,10/10/2018,Standard Class,Greg Guthrie,Corporate,United States,Chico,California,West,Furniture,Chairs,Global Deluxe High-Back Office Chair in Storm,435.168,4,0.2,-59.8356,
07/24/2017,07/26/2017,Second Class,Darren Budd,Corporate,United States,New York City,New York,East,Furniture,Chairs,Office Star - Contemporary Swivel Chair with Padded Adjustable Arms and Flex Back,253.764,2,0.1,31.0156,
09/17/2016,09/23/2016,Standard Class,Peter Fuller,Consumer,United States,New York City,New York,East,Furniture,Bookcases,DMI Eclipse Executive Suite Bookcases,2003.92,5,0.2,-25.049,
09/15/2018,09/19/2018,Standard Class,Rick Duston,Consumer,United States,San Francisco,California,West,Furniture,Furnishings,"Tenex 46"" x 60"" Computer Anti-Static Chairmat, Rectangular Shaped",529.9,5,0.0,105.98,
10/11/2015,10/15/2015,Standard Class,Dorothy Badders,Corporate,United States,Fayetteville,Arkansas,South,Furniture,Furnishings,Eldon Pizzaz Desk Accessories,8.92,4,0.0,3.9248,
11/10/2017,11/15/2017,Standard Class,Ben Ferrer,Home Office,United States,Sacramento,California,West,Furniture,Furnishings,"Eldon Expressions Wood and Plastic Desk Accessories, Oak",9.98,1,0.0,2.7944,
04/14/2018,04/18/2018,Standard Class,Dorothy Wardle,Corporate,United States,Fayetteville,North Carolina,South,Furniture,Bookcases,Sauder Cornerstone Collection Library,198.272,8,0.2,-32.2192,
04/08/2018,04/12/2018,Standard Class,Nicole Hansen,Corporate,United States,Oak Park,Michigan,Central,Furniture,Furnishings,"3M Polarizing Task Lamp with Clamp Arm, Light Gray",273.96,2,0.0,71.2296,
12/01/2015,12/03/2015,First Class,Anna Andreadi,Consumer,United States,Lowell,Massachusetts,East,Furniture,Furnishings,Ultra Door Push Plate,9.82,2,0.0,3.2406,
09/14/2018,09/15/2018,First Class,Pamela Stobb,Consumer,United States,Philadelphia,Pennsylvania,East,Furniture,Chairs,Office Star - Ergonomically Designed Knee Chair,113.372,2,0.3,-29.1528,
11/10/2017,11/12/2017,First Class,Aaron Bergman,Consumer,United States,Oklahoma City,Oklahoma,Central,Furniture,Bookcases,"Sauder Facets Collection Library, Sky Alder Finish",341.96,2,0.0,54.7136,
10/20/2015,10/23/2015,First Class,Fred Hopkins,Corporate,United States,Knoxville,Tennessee,South,Furniture,Tables,"Lesro Round Back Collection Coffee Table, End Table",328.59,3,0.4,-147.8655,
12/28/2018,01/01/2019,Standard Class,Lori Olson,Corporate,United States,Peoria,Illinois,Central,Furniture,Furnishings,3M Hangers With Command Adhesive,2.96,2,0.6,-1.406,
05/25/2018,05/25/2018,Same Day,Trudy Brown,Consumer,United States,New York City,New York,East,Furniture,Furnishings,Eldon 200 Class Desk Accessories,18.84,3,0.0,6.0288,
09/11/2016,09/15/2016,Second Class,Don Miller,Corporate,United States,New York City,New York,East,Furniture,Furnishings,Deflect-o DuraMat Antistatic Studded Beveled Mat for Medium Pile Carpeting,210.68,2,0.0,50.5632,
03/03/2018,03/08/2018,Standard Class,Ed Jacobs,Consumer,United States,Los Angeles,California,West,Furniture,Chairs,Novimex Turbo Task Chair,170.352,3,0.2,-17.0352,
08/28/2016,09/04/2016,Standard Class,Cassandra Brandow,Consumer,United States,Los Angeles,California,West,Furniture,Bookcases,O'Sullivan 2-Door Barrister Bookcase in Odessa Pine,307.666,2,0.15,28.9568,
01/30/2018,02/06/2018,Standard Class,Liz Preis,Consumer,United States,Aurora,Illinois,Central,Furniture,Tables,Balt Split Level Computer Training Table,69.375,1,0.5,-47.175,
12/01/2016,12/05/2016,Second Class,Tamara Willingham,Home Office,United States,Seattle,Washington,West,Furniture,Tables,Bush Advantage Collection Round Conference Table,1913.4,9,0.0,401.814,
10/20/2017,10/26/2017,Standard Class,Lindsay Castell,Home Office,United States,Arlington,Virginia,South,Furniture,Furnishings,Aluminum Document Frame,61.1,5,0.0,18.33,
12/01/2016,12/06/2016,Standard Class,Lindsay Castell,Home Office,United States,San Diego,California,West,Furniture,Chairs,GuestStacker Chair with Chrome Finish Legs,2676.672,9,0.2,267.6672,
07/05/2016,07/11/2016,Standard Class,Roland Schwarz,Corporate,United States,Charlotte,North Carolina,South,Furniture,Furnishings,Stackable Trays,4.928,2,0.2,0.7392,
02/17/2018,02/19/2018,First Class,Cyra Reiten,Home Office,United States,Houston,Texas,Central,Furniture,Bookcases,"Sauder Mission Library with Doors, Fruitwood Finish",89.0664,1,0.32,-17.0274,
05/31/2017,06/04/2017,Standard Class,Beth Paige,Consumer,United States,Decatur,Illinois,Central,Furniture,Chairs,Global Highback Leather Tilter in Burgundy,191.079,3,0.3,-38.2158,
08/29/2018,09/04/2018,Standard Class,Rick Wilson,Corporate,United States,Los Angeles,California,West,Furniture,Furnishings,Electrix Fluorescent Magnifier Lamps & Weighted Base,148.02,3,0.0,41.4456,
10/04/2017,10/08/2017,Standard Class,Anna Häberlin,Corporate,United States,Coral Gables,Florida,South,Furniture,Furnishings,Magna Visual Magnetic Picture Hangers,11.568,3,0.2,2.6028,
12/15/2017,12/21/2017,Standard Class,Mike Pelletier,Home Office,United States,Springfield,Oregon,West,Furniture,Tables,Bretford Rectangular Conference Table Tops,564.195,3,0.5,-304.6653,
11/27/2018,12/02/2018,Standard Class,Bill Donatelli,Consumer,United States,Los Angeles,California,West,Furniture,Furnishings,Eldon 200 Class Desk Accessories,18.84,3,0.0,6.0288,
04/30/2016,05/04/2016,Standard Class,Jane Waco,Corporate,United States,Lawrence,Massachusetts,East,Furniture,Furnishings,"DAX Two-Tone Rosewood/Black Document Frame, Desktop, 5 x 7",9.48,1,0.0,3.792,
05/12/2018,05/14/2018,Second Class,Cynthia Arntzen,Consumer,United States,Vineland,New Jersey,East,Furniture,Furnishings,"DAX Cubicle Frames, 8-1/2 x 11",42.85,5,0.0,15.426,
08/02/2016,08/05/2016,Second Class,Brad Eason,Home Office,United States,Providence,Rhode Island,East,Furniture,Chairs,Office Star Flex Back Scooter Chair with White Frame,110.98,1,0.0,15.5372,
11/05/2017,11/07/2017,First Class,Liz Willingham,Consumer,United States,Virginia Beach,Virginia,South,Furniture,Furnishings,"3M Polarizing Task Lamp with Clamp Arm, Light Gray",273.96,2,0.0,71.2296,
03/30/2016,04/03/2016,Standard Class,Daniel Raglin,Home Office,United States,Normal,Illinois,Central,Furniture,Chairs,"Office Star - Contemporary Task Swivel chair with Loop Arms, Charcoal",366.744,4,0.3,-110.0232,
08/08/2015,08/10/2015,Second Class,Vivek Gonzalez,Consumer,United States,Jacksonville,Florida,South,Furniture,Bookcases,O'Sullivan 2-Shelf Heavy-Duty Bookcases,155.456,4,0.2,-7.7728,
11/08/2016,11/08/2016,Same Day,Keith Dawkins,Corporate,United States,New York City,New York,East,Furniture,Chairs,Hon 4070 Series Pagoda Round Back Stacking Chairs,577.764,2,0.1,115.5528,
11/05/2017,11/07/2017,First Class,Liz Willingham,Consumer,United States,Virginia Beach,Virginia,South,Furniture,Furnishings,"Tenex Chairmat w/ Average Lip, 45"" x 53""",756.8,5,0.0,75.68,
02/21/2017,02/22/2017,First Class,Erin Ashbrook,Corporate,United States,New York City,New York,East,Furniture,Furnishings,"Floodlight Indoor Halogen Bulbs, 1 Bulb per Pack, 60 Watts",135.8,7,0.0,66.542,
08/23/2015,08/27/2015,Standard Class,Arthur Prichep,Consumer,United States,Denver,Colorado,West,Furniture,Furnishings,Regeneration Desk Collection,4.224,3,0.2,1.2672,
08/22/2017,08/23/2017,First Class,Tony Chapman,Home Office,United States,Fort Collins,Colorado,West,Furniture,Furnishings,Dana Halogen Swing-Arm Architect Lamp,98.328,3,0.2,9.8328,
03/06/2017,03/12/2017,Standard Class,Lena Cacioppo,Consumer,United States,Chicago,Illinois,Central,Furniture,Tables,Bevis Rectangular Conference Tables,145.98,2,0.5,-99.2664,
05/01/2018,05/06/2018,Standard Class,Caroline Jumper,Consumer,United States,Jacksonville,Florida,South,Furniture,Tables,Bush Advantage Collection Racetrack Conference Table,933.262,4,0.45,-458.1468,
09/15/2018,09/19/2018,Standard Class,Theresa Coyne,Corporate,United States,Lakewood,New Jersey,East,Furniture,Chairs,SAFCO Folding Chair Trolley,512.96,4,0.0,143.6288,
06/22/2018,06/26/2018,Standard Class,Rick Bensley,Home Office,United States,Detroit,Michigan,Central,Furniture,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",487.96,2,0.0,146.388,
12/17/2018,12/23/2018,Standard Class,Annie Thurman,Consumer,United States,New York City,New York,East,Furniture,Furnishings,Deflect-o Glass Clear Studded Chair Mats,124.36,2,0.0,27.3592,
10/23/2018,10/24/2018,First Class,Adam Hart,Corporate,United States,Cranston,Rhode Island,East,Furniture,Furnishings,Deflect-o DuraMat Antistatic Studded Beveled Mat for Medium Pile Carpeting,210.68,2,0.0,50.5632,
07/21/2015,07/25/2015,Standard Class,Harry Marie,Corporate,United States,Dallas,Texas,Central,Furniture,Chairs,Hon Every-Day Series Multi-Task Chairs,657.93,5,0.3,-93.99,
08/25/2016,08/25/2016,Same Day,Mick Crebagga,Consumer,United States,Houston,Texas,Central,Furniture,Furnishings,"Eldon Executive Woodline II Desk Accessories, Mahogany",20.104,2,0.6,-16.5858,
11/25/2018,11/29/2018,Standard Class,Bradley Drucker,Consumer,United States,San Francisco,California,West,Furniture,Bookcases,"Sauder Forest Hills Library, Woodland Oak Finish",359.499,3,0.15,-29.6058,
03/11/2018,03/15/2018,Standard Class,Paul Van Hugh,Home Office,United States,Cambridge,Massachusetts,East,Furniture,Furnishings,"Executive Impressions 16-1/2"" Circular Wall Clock",26.72,1,0.0,11.7568,
12/21/2016,12/26/2016,Second Class,Sam Zeldin,Home Office,United States,Saint Charles,Illinois,Central,Furniture,Furnishings,"Howard Miller 11-1/2"" Diameter Grantwood Wall Clock",51.756,3,0.6,-33.6414,
07/27/2018,08/01/2018,Second Class,Dennis Kane,Consumer,United States,Seattle,Washington,West,Furniture,Furnishings,Staple-based wall hangings,23.88,3,0.0,10.5072,
06/04/2018,06/07/2018,Second Class,Erin Mull,Consumer,United States,Frisco,Texas,Central,Furniture,Furnishings,Nu-Dell Executive Frame,30.336,6,0.6,-17.4432,
10/15/2018,10/20/2018,Standard Class,Dionis Lloyd,Corporate,United States,Thousand Oaks,California,West,Furniture,Furnishings,"Executive Impressions 14"" Two-Color Numerals Wall Clock",22.72,1,0.0,9.3152,
12/01/2017,12/03/2017,Second Class,John Murray,Consumer,United States,San Angelo,Texas,Central,Furniture,Chairs,"Global Push Button Manager's Chair, Indigo",85.246,2,0.3,-1.2178,
03/21/2015,03/25/2015,Standard Class,Gary McGarr,Consumer,United States,Knoxville,Tennessee,South,Furniture,Chairs,Global Highback Leather Tilter in Burgundy,218.376,3,0.2,-10.9188,
10/08/2016,10/13/2016,Standard Class,Gene Hale,Corporate,United States,Dallas,Texas,Central,Furniture,Furnishings,"Tenex Traditional Chairmats for Medium Pile Carpet, Standard Lip, 36"" x 48""",72.78,3,0.6,-70.9605,
08/18/2017,08/20/2017,Second Class,Matt Abelman,Home Office,United States,Houston,Texas,Central,Furniture,Furnishings,Staple-based wall hangings,9.552,3,0.6,-3.8208,
02/05/2017,02/10/2017,Standard Class,Annie Zypern,Consumer,United States,San Diego,California,West,Furniture,Tables,Chromcraft Round Conference Tables,557.728,4,0.2,6.9716,
11/02/2016,11/06/2016,Standard Class,Liz Thompson,Consumer,United States,San Diego,California,West,Furniture,Furnishings,Contemporary Wood/Metal Frame,96.96,6,0.0,33.936,
09/05/2017,09/10/2017,Standard Class,Michael Moore,Consumer,United States,Chesapeake,Virginia,South,Furniture,Tables,"Chromcraft Bull-Nose Wood 48"" x 96"" Rectangular Conference Tables",1652.94,3,0.0,314.0586,
12/01/2017,12/06/2017,Second Class,Eva Jacobs,Consumer,United States,Franklin,Massachusetts,East,Furniture,Tables,Chromcraft Round Conference Tables,366.009,3,0.3,-47.0583,
09/01/2018,09/01/2018,Same Day,Cynthia Arntzen,Consumer,United States,Detroit,Michigan,Central,Furniture,Chairs,Harbour Creations 67200 Series Stacking Chairs,498.26,7,0.0,134.5302,
05/18/2018,05/22/2018,Standard Class,Brendan Murry,Corporate,United States,Chicago,Illinois,Central,Furniture,Furnishings,C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings,1.892,1,0.6,-0.9933,
08/01/2017,08/03/2017,Second Class,Khloe Miller,Consumer,United States,Philadelphia,Pennsylvania,East,Furniture,Furnishings,Eldon 500 Class Desk Accessories,19.312,2,0.2,3.1382,
11/08/2016,11/08/2016,Same Day,Keith Dawkins,Corporate,United States,New York City,New York,East,Furniture,Furnishings,Nu-Dell EZ-Mount Plastic Wall Frames,11.82,3,0.0,4.728,
10/23/2018,10/24/2018,First Class,Adam Hart,Corporate,United States,Cranston,Rhode Island,East,Furniture,Tables,KI Adjustable-Height Table,240.744,4,0.3,-13.7568,
08/07/2018,08/11/2018,Standard Class,Jeremy Lonsdale,Consumer,United States,Westminster,California,West,Furniture,Furnishings,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",51.75,1,0.0,15.525,
09/02/2017,09/04/2017,First Class,Tom Ashbrook,Home Office,United States,Chicago,Illinois,Central,Furniture,Furnishings,Deflect-o DuraMat Antistatic Studded Beveled Mat for Medium Pile Carpeting,84.272,2,0.6,-75.8448,
09/11/2018,09/11/2018,Same Day,Cassandra Brandow,Consumer,United States,San Francisco,California,West,Furniture,Furnishings,"6"" Cubicle Wall Clock, Black",32.36,4,0.0,11.6496,
06/28/2016,07/02/2016,Standard Class,Craig Yedwab,Corporate,United States,Gilbert,Arizona,West,Furniture,Furnishings,Electrix Halogen Magnifier Lamp,621.76,4,0.2,46.632,
03/16/2018,03/16/2018,Same Day,Susan Pistek,Consumer,United States,Columbus,Ohio,East,Furniture,Furnishings,Nu-Dell Oak Frame,51.264,6,0.2,7.6896,
02/11/2015,02/15/2015,Second Class,Guy Armstrong,Consumer,United States,Columbia,Missouri,Central,Furniture,Chairs,"Global Value Mid-Back Manager's Chair, Gray",60.89,1,0.0,15.2225,
03/27/2017,03/31/2017,Standard Class,David Smith,Corporate,United States,Columbus,Georgia,South,Furniture,Furnishings,"Eldon Expressions Wood and Plastic Desk Accessories, Oak",39.92,4,0.0,11.1776,
12/15/2015,12/21/2015,Standard Class,Sung Pak,Corporate,United States,Chicago,Illinois,Central,Furniture,Furnishings,Dana Swing-Arm Lamps,8.544,2,0.6,-7.476,
06/28/2016,07/03/2016,Second Class,Dorothy Wardle,Corporate,United States,Troy,Ohio,East,Furniture,Bookcases,"Sauder Forest Hills Library with Doors, Woodland Oak Finish",482.94,6,0.5,-376.6932,
11/18/2015,11/23/2015,Standard Class,Michael Kennedy,Corporate,United States,Franklin,Wisconsin,Central,Furniture,Chairs,Office Star - Mesh Screen back chair with Vinyl seat,392.94,3,0.0,43.2234,
07/12/2015,07/16/2015,Standard Class,Paul Van Hugh,Home Office,United States,League City,Texas,Central,Furniture,Chairs,Hon Deluxe Fabric Upholstered Stacking Chairs,512.358,3,0.3,-14.6388,
04/08/2015,04/12/2015,Standard Class,Nathan Mautz,Home Office,United States,Concord,California,West,Furniture,Tables,Bevis 36 x 72 Conference Tables,99.592,1,0.2,2.4898,
09/23/2018,09/29/2018,Standard Class,Duane Benoit,Consumer,United States,Los Angeles,California,West,Furniture,Chairs,GuestStacker Chair with Chrome Finish Legs,594.816,2,0.2,59.4816,
05/01/2018,05/02/2018,First Class,Arthur Gainer,Consumer,United States,Coral Springs,Florida,South,Furniture,Bookcases,Bush Somerset Collection Bookcase,314.352,3,0.2,-15.7176,
05/03/2018,05/08/2018,Standard Class,Bill Overfelt,Corporate,United States,Philadelphia,Pennsylvania,East,Furniture,Tables,Bevis 36 x 72 Conference Tables,373.47,5,0.4,-112.041,
12/08/2017,12/12/2017,Standard Class,Arthur Gainer,Consumer,United States,Eau Claire,Wisconsin,Central,Furniture,Chairs,Hon GuestStacker Chair,680.01,3,0.0,176.8026,
11/08/2016,11/15/2016,Standard Class,Noel Staavos,Corporate,United States,Jacksonville,North Carolina,South,Furniture,Furnishings,Eldon Wave Desk Accessories,4.712,1,0.2,1.4136,
12/01/2017,12/06/2017,Second Class,Eva Jacobs,Consumer,United States,Franklin,Massachusetts,East,Furniture,Furnishings,"Executive Impressions 14""",111.15,5,0.0,48.906,
12/08/2015,12/15/2015,Standard Class,Denny Joy,Corporate,United States,San Francisco,California,West,Furniture,Furnishings,Luxo Economy Swing Arm Lamp,39.88,2,0.0,11.1664,
09/20/2015,09/23/2015,First Class,Mitch Webber,Consumer,United States,New York City,New York,East,Furniture,Chairs,Global Leather Executive Chair,631.782,2,0.1,140.396,
04/09/2017,04/14/2017,Standard Class,Herbert Flentye,Consumer,United States,Los Angeles,California,West,Furniture,Bookcases,Bush Somerset Collection Bookcase,556.665,5,0.15,6.549,
10/12/2018,10/16/2018,Standard Class,Nora Paige,Consumer,United States,Lakewood,New Jersey,East,Furniture,Furnishings,DAX Two-Tone Silver Metal Document Frame,40.48,2,0.0,17.4064,
09/02/2017,09/06/2017,Standard Class,Lena Radford,Consumer,United States,Los Angeles,California,West,Furniture,Furnishings,Ultra Door Pull Handle,94.68,9,0.0,31.2444,
09/15/2018,09/17/2018,Second Class,Christopher Schild,Home Office,United States,San Francisco,California,West,Furniture,Tables,Bretford Rectangular Conference Table Tops,300.904,1,0.2,11.2839,
09/05/2015,09/07/2015,First Class,Patrick Ryan,Consumer,United States,Saint Petersburg,Florida,South,Furniture,Furnishings,Telescoping Adjustable Floor Lamp,31.984,2,0.2,1.999,
10/09/2016,10/13/2016,Standard Class,Fred McMath,Consumer,United States,Detroit,Michigan,Central,Furniture,Chairs,High-Back Leather Manager's Chair,389.97,3,0.0,35.0973,
09/04/2018,09/06/2018,Second Class,Pete Kriz,Consumer,United States,San Francisco,California,West,Furniture,Tables,"Bush Cubix Conference Tables, Fully Assembled",1478.272,8,0.2,92.392,
12/02/2017,12/04/2017,Second Class,Muhammed Yedwab,Corporate,United States,Houston,Texas,Central,Furniture,Bookcases,Sauder Camden County Collection Library,781.864,10,0.32,-137.976,
11/04/2017,11/08/2017,Standard Class,Sally Matthias,Consumer,United States,Houston,Texas,Central,Furniture,Furnishings,"Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting",66.112,4,0.6,-84.2928,
08/17/2018,08/24/2018,Standard Class,Emily Ducich,Home Office,United States,Houston,Texas,Central,Furniture,Chairs,SAFCO Optional Arm Kit for Workspace Cribbage Stacking Chair,74.592,4,0.3,-2.1312,
11/30/2017,12/06/2017,Standard Class,Bruce Stewart,Consumer,United States,Detroit,Michigan,Central,Furniture,Chairs,High-Back Leather Manager's Chair,389.97,3,0.0,35.0973,
09/24/2018,09/26/2018,First Class,Rose O'Brian,Consumer,United States,Chicago,Illinois,Central,Furniture,Chairs,GuestStacker Chair with Chrome Finish Legs,520.464,2,0.3,-14.8704,
05/22/2018,05/26/2018,Standard Class,Laurel Elliston,Consumer,United States,Chicago,Illinois,Central,Furniture,Chairs,High-Back Leather Manager's Chair,181.986,2,0.3,-54.5958,
08/06/2016,08/10/2016,Standard Class,Rachel Payne,Corporate,United States,Houston,Texas,Central,Furniture,Bookcases,O'Sullivan Manor Hill 2-Door Library in Brianna Oak,369.1992,3,0.32,-114.0174,
11/28/2016,12/02/2016,Standard Class,Eugene Barchas,Consumer,United States,Columbus,Ohio,East,Furniture,Furnishings,"Seth Thomas 13 1/2"" Wall Clock",71.12,5,0.2,9.779,
08/13/2016,08/13/2016,Same Day,Sandra Flanagan,Consumer,United States,Pomona,California,West,Furniture,Furnishings,Ultra Door Pull Handle,31.56,3,0.0,10.4148,
10/25/2016,10/25/2016,Same Day,Deirdre Greer,Corporate,United States,Denver,Colorado,West,Furniture,Chairs,Global Highback Leather Tilter in Burgundy,582.336,8,0.2,-29.1168,
08/12/2017,08/17/2017,Second Class,Nora Preis,Consumer,United States,New York City,New York,East,Furniture,Tables,Chromcraft Round Conference Tables,209.148,2,0.4,-66.2302,
11/26/2018,12/01/2018,Standard Class,Tonja Turnell,Home Office,United States,Richmond,Indiana,Central,Furniture,Tables,KI Adjustable-Height Table,257.94,3,0.0,67.0644,
01/27/2016,01/29/2016,First Class,Sean Christensen,Consumer,United States,Los Angeles,California,West,Furniture,Chairs,HON 5400 Series Task Chairs for Big and Tall,2803.92,5,0.2,0.0,
09/09/2018,09/14/2018,Second Class,Liz Carlisle,Consumer,United States,Los Angeles,California,West,Furniture,Chairs,Novimex Fabric Task Chair,243.92,5,0.2,-15.245,
09/07/2015,09/13/2015,Standard Class,Rick Bensley,Home Office,United States,Tulsa,Oklahoma,Central,Furniture,Tables,KI Adjustable-Height Table,429.9,5,0.0,111.774,
08/21/2017,08/23/2017,Second Class,Rick Bensley,Home Office,United States,Philadelphia,Pennsylvania,East,Furniture,Tables,"Iceberg OfficeWorks 42"" Round Tables",815.292,9,0.4,-339.705,
12/10/2015,12/14/2015,Standard Class,Sally Hughsby,Corporate,United States,Caldwell,Idaho,West,Furniture,Chairs,Office Star - Contemporary Swivel Chair with Padded Adjustable Arms and Flex Back,338.352,3,0.2,4.2294,
12/21/2015,12/27/2015,Standard Class,Gary McGarr,Consumer,United States,San Diego,California,West,Furniture,Chairs,Safco Contoured Stacking Chairs,572.16,3,0.2,35.76,
12/03/2016,12/07/2016,Standard Class,Jack Garza,Consumer,United States,Jacksonville,North Carolina,South,Furniture,Furnishings,"Seth Thomas 16"" Steel Case Clock",77.952,3,0.2,12.6672,
04/01/2018,04/04/2018,Second Class,Barry Französisch,Corporate,United States,Jacksonville,Florida,South,Furniture,Chairs,"Global Wood Trimmed Manager's Task Chair, Khaki",218.352,3,0.2,-19.1058,
07/15/2018,07/18/2018,Second Class,Michelle Moray,Consumer,United States,New York City,New York,East,Furniture,Chairs,Hon Mobius Operator's Chair,664.146,6,0.1,88.5528,
